study,envirotype,lineage,sample,Run,groupby,group,Eh,Eh7,ZC
ZHZ+19,Soil,Archaea,PMP4.1,SRR8607577,Treatment,Methanogenic,-418,-418,-0.148456
ZHZ+19,Soil,Archaea,PMP4.2,SRR8607578,Treatment,Methanogenic,-418,-418,-0.153307
ZHZ+19,Soil,Archaea,PMP4.3,SRR8607579,Treatment,Methanogenic,-418,-418,-0.14919
ZHZ+19,Soil,Archaea,PNP4.1,SRR8607585,Treatment,Nitrate-reducing,-77,-77,-0.154052
ZHZ+19,Soil,Archaea,PNP4.2,SRR8607588,Treatment,Nitrate-reducing,-77,-77,-0.160316
ZHZ+19,Soil,Archaea,PNP4.3,SRR8607587,Treatment,Nitrate-reducing,-77,-77,-0.152429
ZHZ+19,Soil,Archaea,PSP4.1,SRR8607574,Treatment,Sulfate-reducing,-350,-350,-0.155466
ZHZ+19,Soil,Archaea,PSP4.2,SRR8607575,Treatment,Sulfate-reducing,-350,-350,-0.161715
ZHZ+19,Soil,Archaea,PSP4.3,SRR8607576,Treatment,Sulfate-reducing,-350,-350,-0.15136
ZHZ+19,Soil,Archaea,nFP4.1,SRR8607595,Treatment,Ferric-reducing,-160,-160,-0.152524
ZHZ+19,Soil,Archaea,nFP4.2,SRR8607594,Treatment,Ferric-reducing,-160,-160,-0.163083
ZHZ+19,Soil,Archaea,nFP4.3,SRR8607603,Treatment,Ferric-reducing,-160,-160,-0.1514
ZHZ+19,Soil,Archaea,nMP4.1,SRR8607592,Treatment,Methanogenic,-399,-399,-0.156332
ZHZ+19,Soil,Archaea,nMP4.2,SRR8607591,Treatment,Methanogenic,-399,-399,-0.15622
ZHZ+19,Soil,Archaea,nMP4.3,SRR8607586,Treatment,Methanogenic,-399,-399,-0.158529
ZHZ+19,Soil,Archaea,nNP4.1,SRR8607598,Treatment,Nitrate-reducing,-79,-79,-0.14747
ZHZ+19,Soil,Archaea,nNP4.2,SRR8607597,Treatment,Nitrate-reducing,-79,-79,-0.142367
ZHZ+19,Soil,Archaea,nNP4.3,SRR8607596,Treatment,Nitrate-reducing,-79,-79,-0.14503
ZHZ+19,Soil,Archaea,nSP4.1,SRR8607602,Treatment,Sulfate-reducing,-330,-330,-0.158723
ZHZ+19,Soil,Archaea,nSP4.2,SRR8607590,Treatment,Sulfate-reducing,-330,-330,-0.155233
ZHZ+19,Soil,Archaea,nSP4.3,SRR8607589,Treatment,Sulfate-reducing,-330,-330,-0.159155
CWC+20,Soil,Bacteria,PP-C-1-0,SRR10091965,Management,,415,263,-0.142326
CWC+20,Soil,Bacteria,PP-C-2-0,SRR10091954,Management,,415,263,-0.142556
CWC+20,Soil,Bacteria,PP-C-3-0,SRR10091943,Management,,415,263,-0.142261
CWC+20,Soil,Bacteria,PPBA-C-1-0,SRR10091899,Management,,396,273,-0.132635
CWC+20,Soil,Bacteria,PPBA-C-2-0,SRR10091982,Management,,396,273,-0.13279
CWC+20,Soil,Bacteria,PPBA-C-3-0,SRR10091879,Management,,396,273,-0.132871
CWC+20,Soil,Bacteria,PPFL-NA-S-7,SRR10091857,Management,Flooding,-282,-392.6,-0.142243
CWC+20,Soil,Bacteria,PPFL-BS-S-7,SRR10091853,Management,Flooding,-251,-353.9,-0.145977
CWC+20,Soil,Bacteria,PPFL-BA-S-7,SRR10091979,Management,Flooding,-280,-384.1,-0.135816
CWC+20,Soil,Bacteria,PPFL-NA-S-14,SRR10091970,Management,Flooding,-362,-467.3,-0.141563
CWC+20,Soil,Bacteria,PPFL-BS-S-14,SRR10091968,Management,Flooding,-354,-449.8,-0.15433
CWC+20,Soil,Bacteria,PPFL-BA-S-14,SRR10091966,Management,Flooding,-356,-458.3,-0.136779
CWC+20,Soil,Bacteria,PPFL-NA-U-1-21,SRR10091951,Management,Flooding,-360,-456.4,-0.144714
CWC+20,Soil,Bacteria,PPFL-NA-S-1-21,SRR10091948,Management,Flooding,-349,-454.3,-0.144139
CWC+20,Soil,Bacteria,PPFL-BS-U-1-21,SRR10091938,Management,Flooding,-355,-397.6,-0.156595
CWC+20,Soil,Bacteria,PPFL-BS-S-1-21,SRR10091935,Management,Flooding,-346,-446,-0.16385
CWC+20,Soil,Bacteria,PPFL-BA-U-1-21,SRR10091925,Management,Flooding,-350,-448.2,-0.137763
CWC+20,Soil,Bacteria,PPFL-BA-S-1-21,SRR10091922,Management,Flooding,-346,-444.2,-0.135286
CWC+20,Soil,Bacteria,PPFL-NA-S-28,SRR10091880,Management,Flooding,-260,-362.3,-0.142919
CWC+20,Soil,Bacteria,PPFL-BS-S-28,SRR10091877,Management,Flooding,-273,-361.1,-0.164895
CWC+20,Soil,Bacteria,PPFL-BA-S-28,SRR10091875,Management,Flooding,-281,-379.2,-0.13579
CWC+20,Soil,Bacteria,PPFL-NA-S-42,SRR10091866,Management,Flooding,-287,-392.3,-0.144642
CWC+20,Soil,Bacteria,PPFL-BS-S-42,SRR10091864,Management,Flooding,-306,-348.6,-0.159383
CWC+20,Soil,Bacteria,PPFL-BA-S-42,SRR10091862,Management,Flooding,-297,-395.2,-0.14052
CWC+20,Soil,Bacteria,PPMD-NA-S-7,SRR10091977,Management,Draining,321,170.7,-0.136493
CWC+20,Soil,Bacteria,PPMD-BS-S-7,SRR10091974,Management,Draining,218,173.6,-0.150232
CWC+20,Soil,Bacteria,PPMD-BA-S-7,SRR10091972,Management,Draining,217,101.1,-0.129504
CWC+20,Soil,Bacteria,PPMD-NA-S-14,SRR10091963,Management,Draining,372,227.7,-0.136939
CWC+20,Soil,Bacteria,PPMD-BS-S-14,SRR10091961,Management,Draining,268,235.5,-0.132416
CWC+20,Soil,Bacteria,PPMD-BA-S-14,SRR10091959,Management,Draining,271,156.8,-0.127522
CWC+20,Soil,Bacteria,PPMD-NA-U-1-21,SRR10091912,Management,Draining,300,195.3,-0.132493
CWC+20,Soil,Bacteria,PPMD-NA-S-1-21,SRR10091908,Management,Draining,385,244.2,-0.137006
CWC+20,Soil,Bacteria,PPMD-BS-U-1-21,SRR10091898,Management,Draining,260,218.6,-0.140067
CWC+20,Soil,Bacteria,PPMD-BS-S-1-21,SRR10091895,Management,Draining,303,250.9,-0.136812
CWC+20,Soil,Bacteria,PPMD-BA-U-1-21,SRR10091887,Management,Draining,239,133.1,-0.124919
CWC+20,Soil,Bacteria,PPMD-BA-S-1-21,SRR10091884,Management,Draining,280,173.5,-0.127023
CWC+20,Soil,Bacteria,PPMD-NA-S-28,SRR10091873,Management,Draining,375,236.6,-0.133907
CWC+20,Soil,Bacteria,PPMD-BS-S-28,SRR10091871,Management,Draining,286,229.8,-0.13139
CWC+20,Soil,Bacteria,PPMD-BA-S-28,SRR10091869,Management,Draining,262,146.1,-0.124892
CWC+20,Soil,Bacteria,PPMD-NA-S-42,SRR10091860,Management,Draining,358,223.7,-0.132913
CWC+20,Soil,Bacteria,PPMD-BS-S-42,SRR10091858,Management,Draining,310,236.1,-0.132058
CWC+20,Soil,Bacteria,PPMD-BA-S-42,SRR10091855,Management,Draining,291,178.6,-0.123944
CWC+20,Soil,Bacteria,PL-C-1-0,SRR10091984,Management,,450,339.4,-0.138924
CWC+20,Soil,Bacteria,PL-C-2-0,SRR10091983,Management,,450,339.4,-0.138855
CWC+20,Soil,Bacteria,PL-C-3-0,SRR10091976,Management,,450,339.4,-0.13915
CWC+20,Soil,Bacteria,PLBA-C-1-0,SRR10091932,Management,,461,358.1,-0.134389
CWC+20,Soil,Bacteria,PLBA-C-2-0,SRR10091921,Management,,461,358.1,-0.134697
CWC+20,Soil,Bacteria,PLBA-C-3-0,SRR10091910,Management,,461,358.1,-0.134402
CWC+20,Soil,Bacteria,PLFL-NA-S-7,SRR10091868,Management,Flooding,-214,-301.6,-0.140197
CWC+20,Soil,Bacteria,PLFL-BS-S-7,SRR10091854,Management,Flooding,-204,-292.1,-0.145568
CWC+20,Soil,Bacteria,PLFL-BA-S-7,SRR10091980,Management,Flooding,-223,-313.5,-0.138001
CWC+20,Soil,Bacteria,PLFL-NA-S-14,SRR10091971,Management,Flooding,-231,-319.7,-0.138949
CWC+20,Soil,Bacteria,PLFL-BS-S-14,SRR10091969,Management,Flooding,-250,-335.8,-0.141628
CWC+20,Soil,Bacteria,PLFL-BA-S-14,SRR10091967,Management,Flooding,-309,-393.6,-0.139763
CWC+20,Soil,Bacteria,PLFL-NA-U-1-21,SRR10091958,Management,Flooding,-254,-341,-0.142232
CWC+20,Soil,Bacteria,PLFL-NA-S-1-21,SRR10091955,Management,Flooding,-234,-321.6,-0.150764
CWC+20,Soil,Bacteria,PLFL-BS-U-1-21,SRR10091945,Management,Flooding,-322,-369.9,-0.157648
CWC+20,Soil,Bacteria,PLFL-BS-S-1-21,SRR10091941,Management,Flooding,-225,-310.8,-0.148362
CWC+20,Soil,Bacteria,PLFL-BA-U-1-21,SRR10091931,Management,Flooding,-351,-435,-0.145283
CWC+20,Soil,Bacteria,PLFL-BA-S-1-21,SRR10091928,Management,Flooding,-299,-385.4,-0.143341
CWC+20,Soil,Bacteria,PLFL-NA-S-28,SRR10091881,Management,Flooding,-204,-287.4,-0.140728
CWC+20,Soil,Bacteria,PLFL-BS-S-28,SRR10091878,Management,Flooding,-225,-304.9,-0.148707
CWC+20,Soil,Bacteria,PLFL-BA-S-28,SRR10091876,Management,Flooding,-253,-333.5,-0.147552
CWC+20,Soil,Bacteria,PLFL-NA-S-42,SRR10091867,Management,Flooding,-217,-300.4,-0.150283
CWC+20,Soil,Bacteria,PLFL-BS-S-42,SRR10091865,Management,Flooding,-261,-321.3,-0.151481
CWC+20,Soil,Bacteria,PLFL-BA-S-42,SRR10091863,Management,Flooding,-272,-348.9,-0.146825
CWC+20,Soil,Bacteria,PLMD-NA-S-7,SRR10091978,Management,Draining,399,294.3,-0.1371
CWC+20,Soil,Bacteria,PLMD-BS-S-7,SRR10091975,Management,Draining,329,246.2,-0.137931
CWC+20,Soil,Bacteria,PLMD-BA-S-7,SRR10091973,Management,Draining,360,251.7,-0.138276
CWC+20,Soil,Bacteria,PLMD-NA-S-14,SRR10091964,Management,Draining,400,291.2,-0.137545
CWC+20,Soil,Bacteria,PLMD-BS-S-14,SRR10091962,Management,Draining,336,309.4,-0.142437
CWC+20,Soil,Bacteria,PLMD-BA-S-14,SRR10091960,Management,Draining,370,263.5,-0.137283
CWC+20,Soil,Bacteria,PLMD-NA-U-1-21,SRR10091918,Management,Draining,390,285.3,-0.133494
CWC+20,Soil,Bacteria,PLMD-NA-S-1-21,SRR10091915,Management,Draining,396,290.7,-0.135763
CWC+20,Soil,Bacteria,PLMD-BS-U-1-21,SRR10091905,Management,Draining,333,314.7,-0.144103
CWC+20,Soil,Bacteria,PLMD-BS-S-1-21,SRR10091902,Management,Draining,340,321.7,-0.135074
CWC+20,Soil,Bacteria,PLMD-BA-U-1-21,SRR10091892,Management,Draining,362,256.1,-0.134026
CWC+20,Soil,Bacteria,PLMD-BA-S-1-21,SRR10091888,Management,Draining,356,251.9,-0.138042
CWC+20,Soil,Bacteria,PLMD-NA-S-28,SRR10091874,Management,Draining,389,283.7,-0.135763
CWC+20,Soil,Bacteria,PLMD-BS-S-28,SRR10091872,Management,Draining,334,319.2,-0.133273
CWC+20,Soil,Bacteria,PLMD-BA-S-28,SRR10091870,Management,Draining,364,262.3,-0.136803
CWC+20,Soil,Bacteria,PLMD-NA-S-42,SRR10091861,Management,Draining,399,290.2,-0.1379
CWC+20,Soil,Bacteria,PLMD-BS-S-42,SRR10091859,Management,Draining,332,313.1,-0.136117
CWC+20,Soil,Bacteria,PLMD-BA-S-42,SRR10091856,Management,Draining,362,259.7,-0.137732
PSG+20,Soil,Bacteria,Initial,SRR10216672,Treatment,Initial,343,343,-0.144042
PSG+20,Soil,Bacteria,T1_D21_NCC_1,SRR10216653,Treatment,NCC,-78,-78,-0.144944
PSG+20,Soil,Bacteria,T1_D21_NCC_2,SRR10216652,Treatment,NCC,-78,-78,-0.145015
PSG+20,Soil,Bacteria,T1_D21_NCC_3,SRR10216651,Treatment,NCC,-78,-78,-0.145507
PSG+20,Soil,Bacteria,T1_D21_NCC_4,SRR10216650,Treatment,NCC,-78,-78,-0.146813
PSG+20,Soil,Bacteria,T1_D21_RB_1,SRR10216649,Treatment,RB,56,56,-0.168624
PSG+20,Soil,Bacteria,T1_D21_RB_2,SRR10216648,Treatment,RB,56,56,-0.16806
PSG+20,Soil,Bacteria,T1_D21_RB_3,SRR10216647,Treatment,RB,56,56,-0.152112
PSG+20,Soil,Bacteria,T1_D21_RB_4,SRR10216645,Treatment,RB,56,56,-0.160812
PSG+20,Soil,Bacteria,T1_D21_RGP_1,SRR10216644,Treatment,RGP,-116,-116,-0.162954
PSG+20,Soil,Bacteria,T1_D21_RGP_2,SRR10216643,Treatment,RGP,-116,-116,-0.167462
PSG+20,Soil,Bacteria,T1_D21_RGP_3,SRR10216642,Treatment,RGP,-116,-116,-0.16779
PSG+20,Soil,Bacteria,T1_D21_RGP_4,SRR10216641,Treatment,RGP,-116,-116,-0.163075
PSG+20,Soil,Bacteria,T1_D21_TP_1,SRR10216640,Treatment,TP,50,50,-0.15999
PSG+20,Soil,Bacteria,T1_D21_TP_2,SRR10216639,Treatment,TP,50,50,-0.163798
PSG+20,Soil,Bacteria,T1_D21_TP_3,SRR10216638,Treatment,TP,50,50,-0.167531
PSG+20,Soil,Bacteria,T1_D21_TP_4,SRR10216637,Treatment,TP,50,50,-0.169819
PSG+20,Soil,Bacteria,T1_D2_NCC_1,SRR10216636,Treatment,NCC,142,142,-0.140806
PSG+20,Soil,Bacteria,T1_D2_NCC_2,SRR10216634,Treatment,NCC,142,142,-0.1394
PSG+20,Soil,Bacteria,T1_D2_NCC_3,SRR10216633,Treatment,NCC,142,142,-0.138426
PSG+20,Soil,Bacteria,T1_D2_NCC_4,SRR10216632,Treatment,NCC,142,142,-0.141414
PSG+20,Soil,Bacteria,T1_D2_RB_1,SRR10216631,Treatment,RB,-265,-265,-0.175304
PSG+20,Soil,Bacteria,T1_D2_RB_2,SRR10216630,Treatment,RB,-265,-265,-0.167951
PSG+20,Soil,Bacteria,T1_D2_RB_3,SRR10216629,Treatment,RB,-265,-265,-0.15327
PSG+20,Soil,Bacteria,T1_D2_RB_4,SRR10216628,Treatment,RB,-265,-265,-0.172039
PSG+20,Soil,Bacteria,T1_D2_RGP_1,SRR10216627,Treatment,RGP,-40,-40,-0.159219
PSG+20,Soil,Bacteria,T1_D2_RGP_2,SRR10216626,Treatment,RGP,-40,-40,-0.155852
PSG+20,Soil,Bacteria,T1_D2_RGP_3,SRR10216625,Treatment,RGP,-40,-40,-0.16589
PSG+20,Soil,Bacteria,T1_D2_RGP_4,SRR10216623,Treatment,RGP,-40,-40,-0.165459
PSG+20,Soil,Bacteria,T1_D2_TP_1,SRR10216622,Treatment,TP,-89,-89,-0.17919
PSG+20,Soil,Bacteria,T1_D2_TP_2,SRR10216621,Treatment,TP,-89,-89,-0.172951
PSG+20,Soil,Bacteria,T1_D2_TP_3,SRR10216620,Treatment,TP,-89,-89,-0.17815
PSG+20,Soil,Bacteria,T1_D2_TP_4,SRR10216619,Treatment,TP,-89,-89,-0.171651
PSG+20,Soil,Bacteria,T1_D9_NCC_1,SRR10216671,Treatment,NCC,40,40,-0.148839
PSG+20,Soil,Bacteria,T1_D9_NCC_2,SRR10216670,Treatment,NCC,40,40,-0.140755
PSG+20,Soil,Bacteria,T1_D9_NCC_3,SRR10216669,Treatment,NCC,40,40,-0.139979
PSG+20,Soil,Bacteria,T1_D9_NCC_4,SRR10216667,Treatment,NCC,40,40,-0.142139
PSG+20,Soil,Bacteria,T1_D9_RB_1,SRR10216666,Treatment,RB,97,97,-0.16713
PSG+20,Soil,Bacteria,T1_D9_RB_2,SRR10216665,Treatment,RB,97,97,-0.166623
PSG+20,Soil,Bacteria,T1_D9_RB_3,SRR10216664,Treatment,RB,97,97,-0.164971
PSG+20,Soil,Bacteria,T1_D9_RB_4,SRR10216663,Treatment,RB,97,97,-0.166842
PSG+20,Soil,Bacteria,T1_D9_RGP_1,SRR10216662,Treatment,RGP,30,30,-0.165517
PSG+20,Soil,Bacteria,T1_D9_RGP_2,SRR10216661,Treatment,RGP,30,30,-0.166739
PSG+20,Soil,Bacteria,T1_D9_RGP_3,SRR10216660,Treatment,RGP,30,30,-0.170283
PSG+20,Soil,Bacteria,T1_D9_RGP_4,SRR10216659,Treatment,RGP,30,30,-0.167706
PSG+20,Soil,Bacteria,T1_D9_TP_1,SRR10216658,Treatment,TP,129,129,-0.168696
PSG+20,Soil,Bacteria,T1_D9_TP_2,SRR10216656,Treatment,TP,129,129,-0.166021
PSG+20,Soil,Bacteria,T1_D9_TP_3,SRR10216655,Treatment,TP,129,129,-0.174363
PSG+20,Soil,Bacteria,T1_D9_TP_4,SRR10216654,Treatment,TP,129,129,-0.170232
PSG+20,Soil,Archaea,Initial,SRR10216672,Treatment,Initial,343,343,-0.146121
PSG+20,Soil,Archaea,T1_D21_NCC_1,SRR10216653,Treatment,NCC,-78,-78,-0.164392
PSG+20,Soil,Archaea,T1_D21_NCC_2,SRR10216652,Treatment,NCC,-78,-78,-0.158186
PSG+20,Soil,Archaea,T1_D21_NCC_4,SRR10216650,Treatment,NCC,-78,-78,-0.165675
PSG+20,Soil,Archaea,T1_D21_RB_4,SRR10216645,Treatment,RB,56,56,-0.162991
PSG+20,Soil,Archaea,T1_D21_RGP_1,SRR10216644,Treatment,RGP,-116,-116,-0.162572
PSG+20,Soil,Archaea,T1_D21_RGP_3,SRR10216642,Treatment,RGP,-116,-116,-0.164947
PSG+20,Soil,Archaea,T1_D21_RGP_4,SRR10216641,Treatment,RGP,-116,-116,-0.163552
PSG+20,Soil,Archaea,T1_D21_TP_2,SRR10216639,Treatment,TP,50,50,-0.154081
PSG+20,Soil,Archaea,T1_D2_NCC_1,SRR10216636,Treatment,NCC,142,142,-0.158599
PSG+20,Soil,Archaea,T1_D2_NCC_2,SRR10216634,Treatment,NCC,142,142,-0.154126
PSG+20,Soil,Archaea,T1_D2_NCC_3,SRR10216633,Treatment,NCC,142,142,-0.160509
PSG+20,Soil,Archaea,T1_D2_NCC_4,SRR10216632,Treatment,NCC,142,142,-0.158824
PSG+20,Soil,Archaea,T1_D2_RB_3,SRR10216629,Treatment,RB,-265,-265,-0.160602
PSG+20,Soil,Archaea,T1_D2_RB_4,SRR10216628,Treatment,RB,-265,-265,-0.15817
PSG+20,Soil,Archaea,T1_D2_RGP_1,SRR10216627,Treatment,RGP,-40,-40,-0.159599
PSG+20,Soil,Archaea,T1_D2_RGP_2,SRR10216626,Treatment,RGP,-40,-40,-0.159435
PSG+20,Soil,Archaea,T1_D2_RGP_4,SRR10216623,Treatment,RGP,-40,-40,-0.163339
PSG+20,Soil,Archaea,T1_D2_TP_1,SRR10216622,Treatment,TP,-89,-89,-0.161702
PSG+20,Soil,Archaea,T1_D2_TP_2,SRR10216621,Treatment,TP,-89,-89,-0.158203
PSG+20,Soil,Archaea,T1_D9_NCC_1,SRR10216671,Treatment,NCC,40,40,-0.157223
PSG+20,Soil,Archaea,T1_D9_NCC_2,SRR10216670,Treatment,NCC,40,40,-0.151142
PSG+20,Soil,Archaea,T1_D9_NCC_3,SRR10216669,Treatment,NCC,40,40,-0.156707
PSG+20,Soil,Archaea,T1_D9_NCC_4,SRR10216667,Treatment,NCC,40,40,-0.157288
PSG+20,Soil,Archaea,T1_D9_RB_3,SRR10216664,Treatment,RB,97,97,-0.146834
PSG+20,Soil,Archaea,T1_D9_RGP_1,SRR10216662,Treatment,RGP,30,30,-0.158476
PSG+20,Soil,Archaea,T1_D9_RGP_2,SRR10216661,Treatment,RGP,30,30,-0.160295
PSG+20,Soil,Archaea,T1_D9_RGP_4,SRR10216659,Treatment,RGP,30,30,-0.165403
PSG+20,Soil,Archaea,T1_D9_TP_2,SRR10216656,Treatment,TP,129,129,-0.150032
XLD+20,Soil,Bacteria,9K-Control1_0day,SRR10260721,Treatment,9K-Control,305.2,37.2,-0.140962
XLD+20,Soil,Bacteria,9K-Control1_2day,SRR10260751,Treatment,9K-Control,352.2,82.4,-0.147787
XLD+20,Soil,Bacteria,9K-Control1_4day,SRR10260735,Treatment,9K-Control,421.3,139.7,-0.144061
XLD+20,Soil,Bacteria,9K-Control2_0day,SRR10260766,Treatment,9K-Control,305.2,37.2,-0.143235
XLD+20,Soil,Bacteria,9K-Control2_2day,SRR10260750,Treatment,9K-Control,352.2,82.4,-0.141739
XLD+20,Soil,Bacteria,9K-Control2_4day,SRR10260733,Treatment,9K-Control,421.3,139.7,-0.148309
XLD+20,Soil,Bacteria,9K-Control3_0day,SRR10260765,Treatment,9K-Control,305.2,37.2,-0.140672
XLD+20,Soil,Bacteria,9K-Control3_2day,SRR10260749,Treatment,9K-Control,352.2,82.4,-0.14094
XLD+20,Soil,Bacteria,9K-Control3_4day,SRR10260732,Treatment,9K-Control,421.3,139.7,-0.148874
XLD+20,Soil,Bacteria,Att-sys1 _0day,SRR10260768,Treatment,Att-sys,681.2,337.5,-0.158304
XLD+20,Soil,Bacteria,Att-sys1 _2day,SRR10260761,Treatment,Att-sys,664.2,321.7,-0.14142
XLD+20,Soil,Bacteria,Att-sys1 _4day,SRR10260744,Treatment,Att-sys,671.3,330,-0.147285
XLD+20,Soil,Bacteria,Att-sys2 _0day,SRR10260767,Treatment,Att-sys,681.2,337.5,-0.154509
XLD+20,Soil,Bacteria,Att-sys2 _2day,SRR10260760,Treatment,Att-sys,664.2,321.7,-0.141505
XLD+20,Soil,Bacteria,Att-sys2 _4day,SRR10260743,Treatment,Att-sys,671.3,330,-0.144695
XLD+20,Soil,Bacteria,Att-sys3 _0day,SRR10260756,Treatment,Att-sys,681.2,337.5,-0.1396
XLD+20,Soil,Bacteria,Att-sys3 _2day,SRR10260759,Treatment,Att-sys,664.2,321.7,-0.147559
XLD+20,Soil,Bacteria,Att-sys3 _4day,SRR10260742,Treatment,Att-sys,671.3,330,-0.144161
XLD+20,Soil,Bacteria,CK-1_0day,SRR10260764,Treatment,CK,182.1,89.2,-0.143497
XLD+20,Soil,Bacteria,CK-1_2day,SRR10260748,Treatment,CK,213.3,116.9,-0.147871
XLD+20,Soil,Bacteria,CK-1_4day,SRR10260731,Treatment,CK,267.6,174.7,-0.142524
XLD+20,Soil,Bacteria,CK-2_0day,SRR10260763,Treatment,CK,182.1,89.2,-0.143934
XLD+20,Soil,Bacteria,CK-2_2day,SRR10260747,Treatment,CK,213.3,116.9,-0.149767
XLD+20,Soil,Bacteria,CK-2_4day,SRR10260730,Treatment,CK,267.6,174.7,-0.144485
XLD+20,Soil,Bacteria,CK-3_0day,SRR10260762,Treatment,CK,182.1,89.2,-0.143647
XLD+20,Soil,Bacteria,CK-3_2day,SRR10260746,Treatment,CK,213.3,116.9,-0.14088
XLD+20,Soil,Bacteria,CK-3_4day,SRR10260729,Treatment,CK,267.6,174.7,-0.14485
XLD+20,Soil,Bacteria,Co-sys1 _0day,SRR10260724,Treatment,Co-sys,498.8,196.5,-0.145021
XLD+20,Soil,Bacteria,Co-sys1 _2day,SRR10260754,Treatment,Co-sys,496.6,193.1,-0.138825
XLD+20,Soil,Bacteria,Co-sys1 _4day,SRR10260738,Treatment,Co-sys,490.7,184.3,-0.150196
XLD+20,Soil,Bacteria,Co-sys2 _0day,SRR10260723,Treatment,Co-sys,498.8,196.5,-0.143759
XLD+20,Soil,Bacteria,Co-sys2 _2day,SRR10260753,Treatment,Co-sys,496.6,193.1,-0.162723
XLD+20,Soil,Bacteria,Co-sys2 _4day,SRR10260737,Treatment,Co-sys,490.7,184.3,-0.153091
XLD+20,Soil,Bacteria,Co-sys3 _0day,SRR10260722,Treatment,Co-sys,498.8,196.5,-0.140206
XLD+20,Soil,Bacteria,Co-sys3 _2day,SRR10260752,Treatment,Co-sys,496.6,193.1,-0.144885
XLD+20,Soil,Bacteria,Co-sys3 _4day,SRR10260736,Treatment,Co-sys,490.7,184.3,-0.140901
XLD+20,Soil,Bacteria,Htt-sys1 _0day,SRR10260745,Treatment,Htt-sys,193.2,32.9,-0.152489
XLD+20,Soil,Bacteria,Htt-sys1 _2day,SRR10260758,Treatment,Htt-sys,237.3,153.9,-0.1504
XLD+20,Soil,Bacteria,Htt-sys1 _4day,SRR10260741,Treatment,Htt-sys,222.2,164.2,-0.144301
XLD+20,Soil,Bacteria,Htt-sys2 _0day,SRR10260734,Treatment,Htt-sys,193.2,32.9,-0.138778
XLD+20,Soil,Bacteria,Htt-sys2 _2day,SRR10260757,Treatment,Htt-sys,237.3,153.9,-0.146689
XLD+20,Soil,Bacteria,Htt-sys2 _4day,SRR10260740,Treatment,Htt-sys,222.2,164.2,-0.144445
XLD+20,Soil,Bacteria,Htt-sys3 _0day,SRR10260725,Treatment,Htt-sys,193.2,32.9,-0.158772
XLD+20,Soil,Bacteria,Htt-sys3 _2day,SRR10260755,Treatment,Htt-sys,237.3,153.9,-0.147109
XLD+20,Soil,Bacteria,Htt-sys3 _4day,SRR10260739,Treatment,Htt-sys,222.2,164.2,-0.14958
XLD+20,Soil,Bacteria,original-soil1,SRR10260728,Treatment,Original Soil,287,226.1,-0.146213
XLD+20,Soil,Bacteria,original-soil2,SRR10260727,Treatment,Original Soil,287,226.1,-0.14778
XLD+20,Soil,Bacteria,original-soil3,SRR10260726,Treatment,Original Soil,287,226.1,-0.144076
XLD+20,Soil,Archaea,9K-Control1_0day,SRR10260721,Treatment,9K-Control,305.2,37.2,-0.165111
XLD+20,Soil,Archaea,9K-Control1_2day,SRR10260751,Treatment,9K-Control,352.2,82.4,-0.164057
XLD+20,Soil,Archaea,9K-Control1_4day,SRR10260735,Treatment,9K-Control,421.3,139.7,-0.165777
XLD+20,Soil,Archaea,9K-Control2_0day,SRR10260766,Treatment,9K-Control,305.2,37.2,-0.165421
XLD+20,Soil,Archaea,9K-Control2_2day,SRR10260750,Treatment,9K-Control,352.2,82.4,-0.164615
XLD+20,Soil,Archaea,9K-Control2_4day,SRR10260733,Treatment,9K-Control,421.3,139.7,-0.165832
XLD+20,Soil,Archaea,9K-Control3_0day,SRR10260765,Treatment,9K-Control,305.2,37.2,-0.165129
XLD+20,Soil,Archaea,9K-Control3_2day,SRR10260749,Treatment,9K-Control,352.2,82.4,-0.164732
XLD+20,Soil,Archaea,9K-Control3_4day,SRR10260732,Treatment,9K-Control,421.3,139.7,-0.166088
XLD+20,Soil,Archaea,Att-sys1 _2day,SRR10260761,Treatment,Att-sys,664.2,321.7,-0.164941
XLD+20,Soil,Archaea,Att-sys1 _4day,SRR10260744,Treatment,Att-sys,671.3,330,-0.164801
XLD+20,Soil,Archaea,Att-sys2 _0day,SRR10260767,Treatment,Att-sys,681.2,337.5,-0.167014
XLD+20,Soil,Archaea,Att-sys2 _2day,SRR10260760,Treatment,Att-sys,664.2,321.7,-0.164829
XLD+20,Soil,Archaea,Att-sys2 _4day,SRR10260743,Treatment,Att-sys,671.3,330,-0.165684
XLD+20,Soil,Archaea,Att-sys3 _0day,SRR10260756,Treatment,Att-sys,681.2,337.5,-0.164855
XLD+20,Soil,Archaea,Att-sys3 _4day,SRR10260742,Treatment,Att-sys,671.3,330,-0.165265
XLD+20,Soil,Archaea,CK-1_0day,SRR10260764,Treatment,CK,182.1,89.2,-0.164568
XLD+20,Soil,Archaea,CK-1_2day,SRR10260748,Treatment,CK,213.3,116.9,-0.164925
XLD+20,Soil,Archaea,CK-1_4day,SRR10260731,Treatment,CK,267.6,174.7,-0.166055
XLD+20,Soil,Archaea,CK-2_0day,SRR10260763,Treatment,CK,182.1,89.2,-0.165217
XLD+20,Soil,Archaea,CK-2_2day,SRR10260747,Treatment,CK,213.3,116.9,-0.165021
